source,target
Nepal,Southern Latin America
Bosnia and Herzegovina,Southern Latin America
Bhutan,Southern Latin America
Eritrea,Southern Latin America
Eastern Sub-Saharan Africa,Southern Latin America
Zambia,Southern Latin America
Guatemala,Southern Latin America
South Asia,Southern Latin America
Caribbean,Southern Latin America
Puerto Rico,Southern Latin America
Angola,Southern Latin America
Low-middle SDI,Southern Latin America
Jordan,Southern Latin America
Vanuatu,Southern Latin America
Iraq,Southern Latin America
Germany,Southern Latin America
Congo,Southern Latin America
Southern Sub-Saharan Africa,Southern Latin America
Andorra,Southern Latin America
Myanmar,Southern Latin America
Western Europe,Southern Latin America
Mauritius,Southern Latin America
India,Southern Latin America
Russia,Southern Latin America
Samoa,Southern Latin America
Trinidad and Tobago,Southern Latin America
Bangladesh,Southern Latin America
Oceania,Southern Latin America
Qatar,Southern Latin America
Iceland,Southern Latin America
Madagascar,Southern Latin America
Central Europe,Southern Latin America
Micronesia (country),Myanmar
Central Europe,Myanmar
Zambia,Myanmar
Russia,Myanmar
Guatemala,Myanmar
Congo,Myanmar
Bangladesh,Myanmar
Timor,Myanmar
Low SDI,Myanmar
India,Myanmar
Iraq,Myanmar
Moldova,Myanmar
South Asia,Myanmar
Oceania,Myanmar
Eastern Sub-Saharan Africa,Myanmar
Madagascar,Myanmar
Puerto Rico,Myanmar
Eritrea,Myanmar
Iceland,Myanmar
Low-middle SDI,Myanmar
Southern Sub-Saharan Africa,Myanmar
Germany,Myanmar
Southeast Asia,Myanmar
Angola,Myanmar
Bosnia and Herzegovina,Myanmar
Jordan,Myanmar
Marshall Islands,Myanmar
Qatar,Myanmar
Western Europe,Myanmar
Trinidad and Tobago,Myanmar
Belgium,Myanmar
Vanuatu,Myanmar
Bulgaria,Myanmar
Caribbean,Myanmar
Nepal,Myanmar
Samoa,Myanmar
Bhutan,Myanmar
Andorra,Myanmar
Mauritius,Myanmar
Congo,Jordan
Russia,Jordan
Iceland,Jordan
Mauritius,Jordan
Puerto Rico,Jordan
Bangladesh,Jordan
Eritrea,Jordan
Samoa,Jordan
Central Europe,Jordan
Germany,Jordan
Iraq,Jordan
South Asia,Jordan
Southeast Asia,Jordan
Southern Sub-Saharan Africa,Jordan
Bulgaria,Jordan
Belgium,Jordan
Micronesia (country),Jordan
Western Europe,Jordan
Trinidad and Tobago,Jordan
India,Jordan
World,Jordan
Caribbean,Jordan
Moldova,Jordan
Low-middle SDI,Jordan
Eastern Sub-Saharan Africa,Jordan
Madagascar,Jordan
Marshall Islands,Jordan
Timor,Jordan
Nepal,Jordan
Bosnia and Herzegovina,Jordan
Low SDI,Jordan
Angola,Jordan
Guatemala,Jordan
Andorra,Jordan
Vanuatu,Jordan
Qatar,Jordan
Oceania,Jordan
Bhutan,Jordan
Zambia,Jordan
Southern Sub-Saharan Africa,Bhutan
Low SDI,Bhutan
Marshall Islands,Bhutan
Central Europe,Bhutan
Bulgaria,Bhutan
Angola,Bhutan
Iraq,Bhutan
Madagascar,Bhutan
Mauritius,Bhutan
Southeast Asia,Bhutan
Eritrea,Bhutan
Qatar,Bhutan
Puerto Rico,Bhutan
World,Bhutan
Congo,Bhutan
Nepal,Bhutan
Moldova,Bhutan
Caribbean,Bhutan
Russia,Bhutan
Zambia,Bhutan
Germany,Bhutan
Samoa,Bhutan
Andorra,Bhutan
Timor,Bhutan
Bangladesh,Bhutan
Eastern Sub-Saharan Africa,Bhutan
Western Europe,Bhutan
Iceland,Bhutan
Vanuatu,Bhutan
Low-middle SDI,Bhutan
Guatemala,Bhutan
Trinidad and Tobago,Bhutan
Micronesia (country),Bhutan
Belgium,Bhutan
India,Bhutan
Oceania,Bhutan
Bosnia and Herzegovina,Bhutan
South Asia,Bhutan
Oceania,Qatar
India,Qatar
Puerto Rico,Qatar
Moldova,Qatar
Congo,Qatar
Micronesia (country),Qatar
Eritrea,Qatar
Southern Sub-Saharan Africa,Qatar
Angola,Qatar
Low-middle SDI,Qatar
Zambia,Qatar
Vanuatu,Qatar
Trinidad and Tobago,Qatar
World,Qatar
Timor,Qatar
Guatemala,Qatar
Marshall Islands,Qatar
Mauritius,Qatar
Southeast Asia,Qatar
Madagascar,Qatar
South Asia,Qatar
Bosnia and Herzegovina,Qatar
Bulgaria,Qatar
Central Europe,Qatar
Belgium,Qatar
Bangladesh,Qatar
Caribbean,Qatar
Samoa,Qatar
Nepal,Qatar
Andorra,Qatar
Iraq,Qatar
Germany,Qatar
Western Europe,Qatar
Low SDI,Qatar
Russia,Qatar
Iceland,Qatar
Eastern Sub-Saharan Africa,Qatar
Norway,Congo
Samoa,Congo
Low SDI,Congo
Bangladesh,Congo
South Asia,Congo
Mauritius,Congo
Timor,Congo
Russia,Congo
World,Congo
Southern Sub-Saharan Africa,Congo
Puerto Rico,Congo
Zambia,Congo
Germany,Congo
Micronesia (country),Congo
Trinidad and Tobago,Congo
Western Europe,Congo
Guatemala,Congo
Central Europe,Congo
Southeast Asia,Congo
Iceland,Congo
Caribbean,Congo
Nepal,Congo
Andorra,Congo
Vanuatu,Congo
India,Congo
Eastern Sub-Saharan Africa,Congo
Eritrea,Congo
Low-middle SDI,Congo
Belgium,Congo
Marshall Islands,Congo
Angola,Congo
Oceania,Congo
Iraq,Congo
Bosnia and Herzegovina,Congo
Bulgaria,Congo
Moldova,Congo
Madagascar,Congo
Oceania,Low SDI
Samoa,Low SDI
Central Europe,Low SDI
Bosnia and Herzegovina,Low SDI
India,Low SDI
Madagascar,Low SDI
Marshall Islands,Low SDI
Caribbean,Low SDI
Vanuatu,Low SDI
Timor,Low SDI
Belgium,Low SDI
Germany,Low SDI
Russia,Low SDI
Bangladesh,Low SDI
Southern Sub-Saharan Africa,Low SDI
Andorra,Low SDI
Iceland,Low SDI
Nepal,Low SDI
Guatemala,Low SDI
Bulgaria,Low SDI
Micronesia (country),Low SDI
Puerto Rico,Low SDI
Moldova,Low SDI
Eritrea,Low SDI
Trinidad and Tobago,Low SDI
Low-middle SDI,Low SDI
Southeast Asia,Low SDI
Western Europe,Low SDI
Iraq,Low SDI
Norway,Low SDI
World,Low SDI
South Asia,Low SDI
Zambia,Low SDI
Eastern Sub-Saharan Africa,Low SDI
Angola,Low SDI
Mauritius,Low SDI
Germany,Andorra
Oceania,Andorra
Southeast Asia,Andorra
Eastern Sub-Saharan Africa,Andorra
Zambia,Andorra
Marshall Islands,Andorra
Angola,Andorra
Iraq,Andorra
Nepal,Andorra
Russia,Andorra
Western Europe,Andorra
India,Andorra
Trinidad and Tobago,Andorra
Samoa,Andorra
Guatemala,Andorra
Belgium,Andorra
Vanuatu,Andorra
Low-middle SDI,Andorra
Bulgaria,Andorra
Caribbean,Andorra
Central Europe,Andorra
Micronesia (country),Andorra
Southern Sub-Saharan Africa,Andorra
Eritrea,Andorra
Mauritius,Andorra
Bangladesh,Andorra
Iceland,Andorra
Timor,Andorra
Bosnia and Herzegovina,Andorra
Madagascar,Andorra
Puerto Rico,Andorra
South Asia,Andorra
Moldova,Andorra
World,Andorra
Norway,Andorra
Western Europe,Bosnia and Herzegovina
Germany,Bosnia and Herzegovina
Central Europe,Bosnia and Herzegovina
Micronesia (country),Bosnia and Herzegovina
Marshall Islands,Bosnia and Herzegovina
Caribbean,Bosnia and Herzegovina
Southeast Asia,Bosnia and Herzegovina
Norway,Bosnia and Herzegovina
Madagascar,Bosnia and Herzegovina
Botswana,Bosnia and Herzegovina
Trinidad and Tobago,Bosnia and Herzegovina
South Asia,Bosnia and Herzegovina
Puerto Rico,Bosnia and Herzegovina
Nepal,Bosnia and Herzegovina
Guatemala,Bosnia and Herzegovina
Low-middle SDI,Bosnia and Herzegovina
Belgium,Bosnia and Herzegovina
Oceania,Bosnia and Herzegovina
Vanuatu,Bosnia and Herzegovina
Zambia,Bosnia and Herzegovina
Bangladesh,Bosnia and Herzegovina
Samoa,Bosnia and Herzegovina
Russia,Bosnia and Herzegovina
Eritrea,Bosnia and Herzegovina
Eastern Sub-Saharan Africa,Bosnia and Herzegovina
Southern Sub-Saharan Africa,Bosnia and Herzegovina
World,Bosnia and Herzegovina
Timor,Bosnia and Herzegovina
Iceland,Bosnia and Herzegovina
Mauritius,Bosnia and Herzegovina
Angola,Bosnia and Herzegovina
Iraq,Bosnia and Herzegovina
Moldova,Bosnia and Herzegovina
Bulgaria,Bosnia and Herzegovina
India,Bosnia and Herzegovina
Zambia,Russia
Moldova,Russia
Botswana,Russia
India,Russia
Samoa,Russia
Eastern Sub-Saharan Africa,Russia
Micronesia (country),Russia
Bangladesh,Russia
Norway,Russia
Iraq,Russia
Madagascar,Russia
Puerto Rico,Russia
Bulgaria,Russia
Iceland,Russia
Belgium,Russia
Solomon Islands,Russia
South Asia,Russia
Caribbean,Russia
Southeast Asia,Russia
Nepal,Russia
Western Europe,Russia
Trinidad and Tobago,Russia
Marshall Islands,Russia
World,Russia
Mauritius,Russia
Low-middle SDI,Russia
Central Europe,Russia
Namibia,Russia
Oceania,Russia
Germany,Russia
Southern Sub-Saharan Africa,Russia
Timor,Russia
Guatemala,Russia
Vanuatu,Russia
Eritrea,Russia
Angola,Russia
Marshall Islands,Belgium
World,Belgium
Botswana,Belgium
Mauritius,Belgium
Bulgaria,Belgium
Namibia,Belgium
Southeast Asia,Belgium
Caribbean,Belgium
Nepal,Belgium
Vanuatu,Belgium
Bangladesh,Belgium
Central Europe,Belgium
Iraq,Belgium
Samoa,Belgium
Moldova,Belgium
Zambia,Belgium
Angola,Belgium
Low-middle SDI,Belgium
Slovakia,Belgium
Timor,Belgium
Madagascar,Belgium
South Asia,Belgium
Micronesia (country),Belgium
Trinidad and Tobago,Belgium
India,Belgium
Puerto Rico,Belgium
Western Europe,Belgium
Solomon Islands,Belgium
Norway,Belgium
Eritrea,Belgium
Southern Sub-Saharan Africa,Belgium
Guatemala,Belgium
Eastern Sub-Saharan Africa,Belgium
Iceland,Belgium
Papua New Guinea,Belgium
Oceania,Belgium
Germany,Belgium
Eritrea,Southeast Asia
Guatemala,Southeast Asia
Micronesia (country),Southeast Asia
Vanuatu,Southeast Asia
Mauritius,Southeast Asia
Botswana,Southeast Asia
Norway,Southeast Asia
Bangladesh,Southeast Asia
Oceania,Southeast Asia
Samoa,Southeast Asia
Puerto Rico,Southeast Asia
Bulgaria,Southeast Asia
Central Europe,Southeast Asia
Papua New Guinea,Southeast Asia
Zambia,Southeast Asia
India,Southeast Asia
Iceland,Southeast Asia
Madagascar,Southeast Asia
Namibia,Southeast Asia
Iraq,Southeast Asia
Trinidad and Tobago,Southeast Asia
Germany,Southeast Asia
Timor,Southeast Asia
Caribbean,Southeast Asia
World,Southeast Asia
Western Europe,Southeast Asia
Marshall Islands,Southeast Asia
South Asia,Southeast Asia
Solomon Islands,Southeast Asia
Angola,Southeast Asia
Slovakia,Southeast Asia
Moldova,Southeast Asia
Nepal,Southeast Asia
Eastern Sub-Saharan Africa,Southeast Asia
Southern Sub-Saharan Africa,Southeast Asia
Low-middle SDI,Southeast Asia
India,Caribbean
Oceania,Caribbean
Micronesia (country),Caribbean
Norway,Caribbean
Madagascar,Caribbean
Iraq,Caribbean
Namibia,Caribbean
Bangladesh,Caribbean
Western Europe,Caribbean
Eritrea,Caribbean
Solomon Islands,Caribbean
Samoa,Caribbean
Central Europe,Caribbean
Southern Sub-Saharan Africa,Caribbean
Bulgaria,Caribbean
Papua New Guinea,Caribbean
Eastern Sub-Saharan Africa,Caribbean
South Asia,Caribbean
Botswana,Caribbean
Vanuatu,Caribbean
Angola,Caribbean
Slovakia,Caribbean
Guatemala,Caribbean
Zambia,Caribbean
Nepal,Caribbean
Moldova,Caribbean
World,Caribbean
Marshall Islands,Caribbean
Trinidad and Tobago,Caribbean
Timor,Caribbean
Iceland,Caribbean
Puerto Rico,Caribbean
Germany,Caribbean
Mauritius,Caribbean
Low-middle SDI,Caribbean
Central Europe,Zambia
Moldova,Zambia
Angola,Zambia
Madagascar,Zambia
Solomon Islands,Zambia
Samoa,Zambia
Namibia,Zambia
Papua New Guinea,Zambia
Botswana,Zambia
Western Europe,Zambia
Iraq,Zambia
Puerto Rico,Zambia
Southern Sub-Saharan Africa,Zambia
Eritrea,Zambia
Vanuatu,Zambia
Trinidad and Tobago,Zambia
Bangladesh,Zambia
Guatemala,Zambia
Marshall Islands,Zambia
Low-middle SDI,Zambia
Timor,Zambia
Germany,Zambia
India,Zambia
Micronesia (country),Zambia
Slovakia,Zambia
Oceania,Zambia
World,Zambia
South Asia,Zambia
Bulgaria,Zambia
Mauritius,Zambia
Eastern Sub-Saharan Africa,Zambia
Nepal,Zambia
Iceland,Zambia
Norway,Zambia
Southern Sub-Saharan Africa,Oceania
World,Oceania
Marshall Islands,Oceania
Moldova,Oceania
Trinidad and Tobago,Oceania
Puerto Rico,Oceania
Iraq,Oceania
Angola,Oceania
Mauritius,Oceania
Eastern Sub-Saharan Africa,Oceania
Central Europe,Oceania
India,Oceania
Eritrea,Oceania
Slovakia,Oceania
Iceland,Oceania
Bangladesh,Oceania
Namibia,Oceania
Vanuatu,Oceania
Germany,Oceania
Micronesia (country),Oceania
Botswana,Oceania
Madagascar,Oceania
Low-middle SDI,Oceania
Bulgaria,Oceania
Timor,Oceania
South Asia,Oceania
Norway,Oceania
Papua New Guinea,Oceania
Western Europe,Oceania
Solomon Islands,Oceania
Guatemala,Oceania
Nepal,Oceania
Samoa,Oceania
Micronesia (country),Nepal
Namibia,Nepal
Eritrea,Nepal
Guatemala,Nepal
Puerto Rico,Nepal
Iraq,Nepal
South Asia,Nepal
Western Europe,Nepal
Germany,Nepal
Bangladesh,Nepal
Eastern Sub-Saharan Africa,Nepal
Moldova,Nepal
Vanuatu,Nepal
Papua New Guinea,Nepal
India,Nepal
Timor,Nepal
World,Nepal
Slovakia,Nepal
Trinidad and Tobago,Nepal
Samoa,Nepal
Solomon Islands,Nepal
Low-middle SDI,Nepal
Bulgaria,Nepal
Mauritius,Nepal
Marshall Islands,Nepal
Iceland,Nepal
Madagascar,Nepal
Southern Sub-Saharan Africa,Nepal
Central Europe,Nepal
Botswana,Nepal
Angola,Nepal
Norway,Nepal
Botswana,Madagascar
Angola,Madagascar
Solomon Islands,Madagascar
Eritrea,Madagascar
Southern Sub-Saharan Africa,Madagascar
Slovakia,Madagascar
Namibia,Madagascar
Marshall Islands,Madagascar
Micronesia (country),Madagascar
Norway,Madagascar
Papua New Guinea,Madagascar
Mauritius,Madagascar
India,Madagascar
Puerto Rico,Madagascar
Timor,Madagascar
Moldova,Madagascar
Iceland,Madagascar
South Asia,Madagascar
Iraq,Madagascar
Bangladesh,Madagascar
Bulgaria,Madagascar
Low-middle SDI,Madagascar
Germany,Madagascar
Trinidad and Tobago,Madagascar
Samoa,Madagascar
Central Europe,Madagascar
Vanuatu,Madagascar
World,Madagascar
Eastern Sub-Saharan Africa,Madagascar
Western Europe,Madagascar
Guatemala,Madagascar
Western Europe,Germany
Marshall Islands,Germany
Guatemala,Germany
Puerto Rico,Germany
Norway,Germany
Iceland,Germany
Low-middle SDI,Germany
Moldova,Germany
Mauritius,Germany
World,Germany
Iraq,Germany
Vanuatu,Germany
Eastern Sub-Saharan Africa,Germany
Central Europe,Germany
Bangladesh,Germany
Portugal,Germany
Eritrea,Germany
Southern Sub-Saharan Africa,Germany
Timor,Germany
Samoa,Germany
South Asia,Germany
Bulgaria,Germany
Papua New Guinea,Germany
Trinidad and Tobago,Germany
Solomon Islands,Germany
India,Germany
Namibia,Germany
Slovakia,Germany
Botswana,Germany
Micronesia (country),Germany
Angola,Germany
Slovakia,Moldova
Guatemala,Moldova
Norway,Moldova
Portugal,Moldova
Low-middle SDI,Moldova
Marshall Islands,Moldova
India,Moldova
Vanuatu,Moldova
Namibia,Moldova
Samoa,Moldova
Central Europe,Moldova
Western Europe,Moldova
Eritrea,Moldova
Timor,Moldova
Bangladesh,Moldova
Bulgaria,Moldova
Puerto Rico,Moldova
Papua New Guinea,Moldova
Mauritius,Moldova
Iraq,Moldova
Solomon Islands,Moldova
Trinidad and Tobago,Moldova
World,Moldova
Iceland,Moldova
South Asia,Moldova
Angola,Moldova
Micronesia (country),Moldova
Eastern Sub-Saharan Africa,Moldova
Botswana,Moldova
Southern Sub-Saharan Africa,Moldova
Portugal,Trinidad and Tobago
Mauritius,Trinidad and Tobago
Bangladesh,Trinidad and Tobago
Western Europe,Trinidad and Tobago
Botswana,Trinidad and Tobago
South Asia,Trinidad and Tobago
Samoa,Trinidad and Tobago
Norway,Trinidad and Tobago
Puerto Rico,Trinidad and Tobago
Eastern Sub-Saharan Africa,Trinidad and Tobago
World,Trinidad and Tobago
Low-middle SDI,Trinidad and Tobago
Bulgaria,Trinidad and Tobago
Angola,Trinidad and Tobago
Southern Sub-Saharan Africa,Trinidad and Tobago
Vanuatu,Trinidad and Tobago
Eritrea,Trinidad and Tobago
Marshall Islands,Trinidad and Tobago
Central Europe,Trinidad and Tobago
Iraq,Trinidad and Tobago
Slovakia,Trinidad and Tobago
India,Trinidad and Tobago
Namibia,Trinidad and Tobago
Guatemala,Trinidad and Tobago
Iceland,Trinidad and Tobago
Timor,Trinidad and Tobago
Micronesia (country),Trinidad and Tobago
Papua New Guinea,Trinidad and Tobago
Solomon Islands,Trinidad and Tobago
Solomon Islands,Puerto Rico
Vanuatu,Puerto Rico
South Asia,Puerto Rico
Bulgaria,Puerto Rico
Iraq,Puerto Rico
Central Europe,Puerto Rico
Western Europe,Puerto Rico
Papua New Guinea,Puerto Rico
Norway,Puerto Rico
Eastern Sub-Saharan Africa,Puerto Rico
Botswana,Puerto Rico
Eritrea,Puerto Rico
Timor,Puerto Rico
Bangladesh,Puerto Rico
Portugal,Puerto Rico
Southern Sub-Saharan Africa,Puerto Rico
Angola,Puerto Rico
Guatemala,Puerto Rico
Mauritius,Puerto Rico
Slovakia,Puerto Rico
Low-middle SDI,Puerto Rico
Micronesia (country),Puerto Rico
Samoa,Puerto Rico
Namibia,Puerto Rico
India,Puerto Rico
Iceland,Puerto Rico
World,Puerto Rico
Marshall Islands,Puerto Rico
Botswana,Eastern Sub-Saharan Africa
Central Europe,Eastern Sub-Saharan Africa
Guatemala,Eastern Sub-Saharan Africa
Southern Sub-Saharan Africa,Eastern Sub-Saharan Africa
Micronesia (country),Eastern Sub-Saharan Africa
South Asia,Eastern Sub-Saharan Africa
Slovakia,Eastern Sub-Saharan Africa
Eritrea,Eastern Sub-Saharan Africa
Samoa,Eastern Sub-Saharan Africa
Angola,Eastern Sub-Saharan Africa
Norway,Eastern Sub-Saharan Africa
Marshall Islands,Eastern Sub-Saharan Africa
World,Eastern Sub-Saharan Africa
Papua New Guinea,Eastern Sub-Saharan Africa
Iraq,Eastern Sub-Saharan Africa
Bangladesh,Eastern Sub-Saharan Africa
Namibia,Eastern Sub-Saharan Africa
Bulgaria,Eastern Sub-Saharan Africa
Vanuatu,Eastern Sub-Saharan Africa
Timor,Eastern Sub-Saharan Africa
Western Europe,Eastern Sub-Saharan Africa
Solomon Islands,Eastern Sub-Saharan Africa
Portugal,Eastern Sub-Saharan Africa
Iceland,Eastern Sub-Saharan Africa
Low-middle SDI,Eastern Sub-Saharan Africa
India,Eastern Sub-Saharan Africa
Mauritius,Eastern Sub-Saharan Africa
Central Europe,Angola
Portugal,Angola
Timor,Angola
Iceland,Angola
Western Europe,Angola
Iraq,Angola
World,Angola
Norway,Angola
Slovakia,Angola
Mauritius,Angola
Vanuatu,Angola
South Asia,Angola
Marshall Islands,Angola
Eritrea,Angola
Bangladesh,Angola
Guatemala,Angola
Papua New Guinea,Angola
Namibia,Angola
Samoa,Angola
India,Angola
Micronesia (country),Angola
Bulgaria,Angola
Solomon Islands,Angola
Botswana,Angola
Low-middle SDI,Angola
Southern Sub-Saharan Africa,Angola
Southern Sub-Saharan Africa,Iraq
Eritrea,Iraq
Timor,Iraq
Portugal,Iraq
Central Europe,Iraq
Solomon Islands,Iraq
Low-middle SDI,Iraq
India,Iraq
Guatemala,Iraq
Micronesia (country),Iraq
Namibia,Iraq
Marshall Islands,Iraq
Botswana,Iraq
Western Europe,Iraq
Norway,Iraq
Iceland,Iraq
Samoa,Iraq
South Asia,Iraq
Mauritius,Iraq
Bulgaria,Iraq
World,Iraq
Papua New Guinea,Iraq
Slovakia,Iraq
Vanuatu,Iraq
Bangladesh,Iraq
Botswana,South Asia
India,South Asia
Bangladesh,South Asia
Sweden,South Asia
Mauritius,South Asia
Namibia,South Asia
Portugal,South Asia
Serbia,South Asia
Solomon Islands,South Asia
Papua New Guinea,South Asia
Norway,South Asia
Slovakia,South Asia
Southern Sub-Saharan Africa,South Asia
World,South Asia
Samoa,South Asia
Guatemala,South Asia
Central Europe,South Asia
Micronesia (country),South Asia
Vanuatu,South Asia
Low-middle SDI,South Asia
Marshall Islands,South Asia
Timor,South Asia
Bulgaria,South Asia
Western Europe,South Asia
Eritrea,South Asia
Iceland,South Asia
Solomon Islands,Central Europe
Vanuatu,Central Europe
Namibia,Central Europe
Norway,Central Europe
Guatemala,Central Europe
Bulgaria,Central Europe
Eritrea,Central Europe
Portugal,Central Europe
Slovakia,Central Europe
Samoa,Central Europe
Western Europe,Central Europe
Sweden,Central Europe
Iceland,Central Europe
Mauritius,Central Europe
Southern Sub-Saharan Africa,Central Europe
India,Central Europe
Micronesia (country),Central Europe
Serbia,Central Europe
World,Central Europe
Botswana,Central Europe
Bangladesh,Central Europe
Marshall Islands,Central Europe
Low-middle SDI,Central Europe
Papua New Guinea,Central Europe
Timor,Central Europe
Southern Sub-Saharan Africa,Eritrea
India,Eritrea
Portugal,Eritrea
Marshall Islands,Eritrea
Mauritius,Eritrea
Samoa,Eritrea
Western Europe,Eritrea
Timor,Eritrea
Botswana,Eritrea
Bangladesh,Eritrea
Guatemala,Eritrea
Serbia,Eritrea
Bulgaria,Eritrea
Micronesia (country),Eritrea
Papua New Guinea,Eritrea
Namibia,Eritrea
Sweden,Eritrea
Iceland,Eritrea
Norway,Eritrea
Solomon Islands,Eritrea
Vanuatu,Eritrea
Low-middle SDI,Eritrea
Slovakia,Eritrea
World,Eritrea
Slovakia,Vanuatu
Botswana,Vanuatu
Sweden,Vanuatu
Timor,Vanuatu
Iceland,Vanuatu
Bulgaria,Vanuatu
Solomon Islands,Vanuatu
Marshall Islands,Vanuatu
Low-middle SDI,Vanuatu
India,Vanuatu
Norway,Vanuatu
Samoa,Vanuatu
Portugal,Vanuatu
Papua New Guinea,Vanuatu
Bangladesh,Vanuatu
Micronesia (country),Vanuatu
Mauritius,Vanuatu
Guatemala,Vanuatu
Western Europe,Vanuatu
World,Vanuatu
Serbia,Vanuatu
Namibia,Vanuatu
Southern Sub-Saharan Africa,Vanuatu
Norway,Low-middle SDI
Guatemala,Low-middle SDI
Mauritius,Low-middle SDI
World,Low-middle SDI
Marshall Islands,Low-middle SDI
Serbia,Low-middle SDI
Timor,Low-middle SDI
Botswana,Low-middle SDI
Bangladesh,Low-middle SDI
India,Low-middle SDI
Micronesia (country),Low-middle SDI
Namibia,Low-middle SDI
Sweden,Low-middle SDI
Slovakia,Low-middle SDI
Solomon Islands,Low-middle SDI
Papua New Guinea,Low-middle SDI
Samoa,Low-middle SDI
Bulgaria,Low-middle SDI
Southern Sub-Saharan Africa,Low-middle SDI
Portugal,Low-middle SDI
Iceland,Low-middle SDI
Western Europe,Low-middle SDI
Portugal,Western Europe
Marshall Islands,Western Europe
Iceland,Western Europe
Guatemala,Western Europe
Solomon Islands,Western Europe
Micronesia (country),Western Europe
India,Western Europe
Slovakia,Western Europe
World,Western Europe
Botswana,Western Europe
Serbia,Western Europe
Norway,Western Europe
Namibia,Western Europe
Bangladesh,Western Europe
Sweden,Western Europe
Southern Sub-Saharan Africa,Western Europe
Papua New Guinea,Western Europe
Mauritius,Western Europe
Samoa,Western Europe
Bulgaria,Western Europe
Timor,Western Europe
Slovakia,Bangladesh
Guatemala,Bangladesh
Timor,Bangladesh
Sweden,Bangladesh
Micronesia (country),Bangladesh
India,Bangladesh
Marshall Islands,Bangladesh
Kyrgyzstan,Bangladesh
Iceland,Bangladesh
World,Bangladesh
Mauritius,Bangladesh
