source,target
High-income Asia Pacific,Southern Latin America
Yemen,Southern Latin America
Bangladesh,Southern Latin America
Bahrain,Southern Latin America
Caribbean,Southern Latin America
Guyana,Southern Latin America
Malta,Southern Latin America
Wales,Southern Latin America
Cyprus,Southern Latin America
Montenegro,Southern Latin America
Tunisia,Southern Latin America
Iran,Southern Latin America
Bosnia and Herzegovina,Southern Latin America
American Samoa,Southern Latin America
Sudan,Southern Latin America
United States Virgin Islands,Southern Latin America
Marshall Islands,Southern Latin America
Bermuda,Southern Latin America
Middle SDI,Southern Latin America
Comoros,Southern Latin America
Samoa,Southern Latin America
Bahamas,Southern Latin America
Laos,Southern Latin America
Romania,Southern Latin America
Poland,Southern Latin America
Egypt,Southern Latin America
Libya,Southern Latin America
Argentina,Southern Latin America
Chile,Southern Latin America
Slovakia,Southern Latin America
Greece,Southern Latin America
Oceania,Southern Latin America
Kiribati,Southern Latin America
Puerto Rico,Southern Latin America
Central Europe,Southern Latin America
North America,Southern Latin America
Indonesia,Southern Latin America
Japan,Southern Latin America
Haiti,Southern Latin America
Belize,Southern Latin America
Canada,Southern Latin America
Sweden,Southern Latin America
Kuwait,Southern Latin America
Western Europe,Southern Latin America
Antigua and Barbuda,Southern Latin America
Luxembourg,Southern Latin America
Philippines,Southern Latin America
Spain,Southern Latin America
United Arab Emirates,Southern Latin America
Malawi,Southern Latin America
Seychelles,Southern Latin America
Australia,Southern Latin America
Dominican Republic,Southern Latin America
Zambia,Southern Latin America
Namibia,Southern Latin America
Denmark,Southern Latin America
Barbados,Southern Sub-Saharan Africa
Bosnia and Herzegovina,Southern Sub-Saharan Africa
Chile,Southern Sub-Saharan Africa
Panama,Southern Sub-Saharan Africa
Dominican Republic,Southern Sub-Saharan Africa
Iceland,Southern Sub-Saharan Africa
Jamaica,Southern Sub-Saharan Africa
Puerto Rico,Southern Sub-Saharan Africa
Qatar,Southern Sub-Saharan Africa
Ecuador,Southern Sub-Saharan Africa
Venezuela,Southern Sub-Saharan Africa
Grenada,Southern Sub-Saharan Africa
Bulgaria,Southern Sub-Saharan Africa
Philippines,Southern Sub-Saharan Africa
New Zealand,Southern Sub-Saharan Africa
High-income,Southern Sub-Saharan Africa
Bhutan,Southern Sub-Saharan Africa
Andorra,Southern Sub-Saharan Africa
High-middle SDI,Southern Sub-Saharan Africa
Thailand,Southern Sub-Saharan Africa
Trinidad and Tobago,Southern Sub-Saharan Africa
Azerbaijan,Southern Sub-Saharan Africa
Croatia,Southern Sub-Saharan Africa
Norway,Southern Sub-Saharan Africa
Sweden,Southern Sub-Saharan Africa
Tropical Latin America,Southern Sub-Saharan Africa
Bangladesh,Southern Sub-Saharan Africa
Albania,Southern Sub-Saharan Africa
Zambia,Southern Sub-Saharan Africa
Malaysia,Southern Sub-Saharan Africa
Poland,Southern Sub-Saharan Africa
Argentina,Southern Sub-Saharan Africa
Peru,Southern Sub-Saharan Africa
North Africa and Middle East,Southern Sub-Saharan Africa
Cambodia,Southern Sub-Saharan Africa
Scotland,Southern Sub-Saharan Africa
Australasia,Southern Sub-Saharan Africa
American Samoa,Southern Sub-Saharan Africa
Guyana,Southern Sub-Saharan Africa
Algeria,Southern Sub-Saharan Africa
Kiribati,Southern Sub-Saharan Africa
Belize,Southern Sub-Saharan Africa
Ireland,Southern Sub-Saharan Africa
High SDI,Southern Sub-Saharan Africa
Malawi,Southern Sub-Saharan Africa
Namibia,Southern Sub-Saharan Africa
Kuwait,Southern Sub-Saharan Africa
North America,Southern Sub-Saharan Africa
Mexico,Southern Sub-Saharan Africa
United States,Southern Sub-Saharan Africa
Japan,Southern Sub-Saharan Africa
Australia,Southern Sub-Saharan Africa
Uruguay,Southern Sub-Saharan Africa
Portugal,Southern Sub-Saharan Africa
Cuba,Southern Sub-Saharan Africa
Tonga,Southern Sub-Saharan Africa
Nepal,Southern Sub-Saharan Africa
Cyprus,Southern Sub-Saharan Africa
England,Southern Sub-Saharan Africa
Oceania,Southern Sub-Saharan Africa
Vanuatu,Southern Sub-Saharan Africa
Switzerland,Southern Sub-Saharan Africa
United States Virgin Islands,Southern Sub-Saharan Africa
United Kingdom,Southern Sub-Saharan Africa
Saudi Arabia,Southern Sub-Saharan Africa
Belgium,Southern Sub-Saharan Africa
Slovenia,Southern Sub-Saharan Africa
Turkey,Southern Sub-Saharan Africa
Denmark,Southern Sub-Saharan Africa
Montenegro,Southern Sub-Saharan Africa
Brunei,Southern Sub-Saharan Africa
Italy,Southern Sub-Saharan Africa
Germany,Southern Sub-Saharan Africa
World,Southern Sub-Saharan Africa
Libya,Southern Sub-Saharan Africa
Andean Latin America,Southern Sub-Saharan Africa
Jordan,Southern Sub-Saharan Africa
Canada,Southern Sub-Saharan Africa
Hungary,Southern Sub-Saharan Africa
Bermuda,Southern Sub-Saharan Africa
Iraq,Southern Sub-Saharan Africa
Laos,Southern Sub-Saharan Africa
Middle SDI,Southern Sub-Saharan Africa
Brazil,Southern Sub-Saharan Africa
Palestine,Southern Sub-Saharan Africa
Saint Lucia,Southern Sub-Saharan Africa
North Macedonia,Southern Sub-Saharan Africa
Micronesia (country),Southern Sub-Saharan Africa
Caribbean,Southern Sub-Saharan Africa
Egypt,Southern Sub-Saharan Africa
Southeast Asia,Southern Sub-Saharan Africa
Honduras,Southern Sub-Saharan Africa
Lebanon,Southern Sub-Saharan Africa
Slovakia,Southern Sub-Saharan Africa
Solomon Islands,Southern Sub-Saharan Africa
Taiwan,Southern Sub-Saharan Africa
Oman,Southern Sub-Saharan Africa
South Africa,Southern Sub-Saharan Africa
Northern Mariana Islands,Southern Sub-Saharan Africa
North Korea,Southern Sub-Saharan Africa
Myanmar,Southern Sub-Saharan Africa
Northern Ireland,Southern Sub-Saharan Africa
Malta,Southern Sub-Saharan Africa
Costa Rica,Southern Sub-Saharan Africa
Sudan,Southern Sub-Saharan Africa
High-income Asia Pacific,Southern Sub-Saharan Africa
Luxembourg,Southern Sub-Saharan Africa
Czechia,Southern Sub-Saharan Africa
Wales,Southern Sub-Saharan Africa
Suriname,Southern Sub-Saharan Africa
Saint Vincent and the Grenadines,Southern Sub-Saharan Africa
Spain,Southern Sub-Saharan Africa
Samoa,Southern Sub-Saharan Africa
Austria,Southern Sub-Saharan Africa
Comoros,Southern Sub-Saharan Africa
Southern Latin America,Southern Sub-Saharan Africa
Pakistan,Southern Sub-Saharan Africa
United Arab Emirates,Southern Sub-Saharan Africa
Haiti,Southern Sub-Saharan Africa
Greece,Southern Sub-Saharan Africa
Paraguay,Southern Sub-Saharan Africa
Bahrain,Southern Sub-Saharan Africa
Nicaragua,Southern Sub-Saharan Africa
Seychelles,Southern Sub-Saharan Africa
Romania,Southern Sub-Saharan Africa
Serbia,Southern Sub-Saharan Africa
Western Europe,Southern Sub-Saharan Africa
Yemen,Southern Sub-Saharan Africa
Indonesia,Southern Sub-Saharan Africa
Bahamas,Southern Sub-Saharan Africa
Central Europe,Southern Sub-Saharan Africa
Netherlands,Southern Sub-Saharan Africa
Afghanistan,Southern Sub-Saharan Africa
Bolivia,Southern Sub-Saharan Africa
Iran,Southern Sub-Saharan Africa
Colombia,Southern Sub-Saharan Africa
France,Southern Sub-Saharan Africa
Fiji,Southern Sub-Saharan Africa
Dominica,Southern Sub-Saharan Africa
Central Latin America,Southern Sub-Saharan Africa
Tunisia,Southern Sub-Saharan Africa
Marshall Islands,Southern Sub-Saharan Africa
Antigua and Barbuda,Southern Sub-Saharan Africa
Syria,Southern Sub-Saharan Africa
Latin America and Caribbean,Southern Sub-Saharan Africa
South Korea,Southern Sub-Saharan Africa
Bosnia and Herzegovina,Spain
France,Spain
Laos,Spain
Qatar,Spain
Cyprus,Spain
Cambodia,Spain
Bahamas,Spain
Puerto Rico,Spain
Jamaica,Spain
Bermuda,Spain
Southeast Asia,Spain
Brunei,Spain
Croatia,Spain
Bulgaria,Spain
Antigua and Barbuda,Spain
Vanuatu,Spain
Marshall Islands,Spain
World,Spain
Colombia,Spain
Italy,Spain
Lebanon,Spain
Dominican Republic,Spain
Afghanistan,Spain
Peru,Spain
Oceania,Spain
Iran,Spain
Grenada,Spain
Mexico,Spain
Dominica,Spain
Algeria,Spain
England,Spain
Romania,Spain
Tropical Latin America,Spain
Latin America and Caribbean,Spain
Comoros,Spain
North Korea,Spain
Cuba,Spain
Pakistan,Spain
Kiribati,Spain
Brazil,Spain
Austria,Spain
Bangladesh,Spain
United States,Spain
North Africa and Middle East,Spain
Ecuador,Spain
Western Europe,Spain
United Arab Emirates,Spain
Argentina,Spain
Nepal,Spain
Serbia,Spain
Fiji,Spain
Andean Latin America,Spain
American Samoa,Spain
Jordan,Spain
Bolivia,Spain
Norway,Spain
North America,Spain
Iceland,Spain
Southern Latin America,Spain
United States Virgin Islands,Spain
Zambia,Spain
Samoa,Spain
Solomon Islands,Spain
New Zealand,Spain
Wales,Spain
South Africa,Spain
Hungary,Spain
Caribbean,Spain
Germany,Spain
Saint Vincent and the Grenadines,Spain
Andorra,Spain
Tunisia,Spain
Middle SDI,Spain
Denmark,Spain
Bhutan,Spain
Chile,Spain
Australia,Spain
Suriname,Spain
Japan,Spain
Syria,Spain
Central Europe,Spain
United Kingdom,Spain
Seychelles,Spain
Luxembourg,Spain
Australasia,Spain
Canada,Spain
Malta,Spain
Kuwait,Spain
Palestine,Spain
Belize,Spain
Northern Ireland,Spain
Netherlands,Spain
Guyana,Spain
Slovakia,Spain
Saint Lucia,Spain
Saudi Arabia,Spain
Micronesia (country),Spain
Venezuela,Spain
Sudan,Spain
Costa Rica,Spain
Scotland,Spain
Paraguay,Spain
Albania,Spain
Sweden,Spain
Honduras,Spain
Central Latin America,Spain
Panama,Spain
Malawi,Spain
Libya,Spain
Switzerland,Spain
Northern Mariana Islands,Spain
Taiwan,Spain
Myanmar,Spain
Greece,Spain
South Korea,Spain
Southern Sub-Saharan Africa,Spain
Thailand,Spain
Egypt,Spain
Bahrain,Spain
Oman,Spain
Slovenia,Spain
High-income Asia Pacific,Spain
Haiti,Spain
Montenegro,Spain
Namibia,Spain
Barbados,Spain
High SDI,Spain
Indonesia,Spain
Uruguay,Spain
Portugal,Spain
Trinidad and Tobago,Spain
North Macedonia,Spain
High-income,Spain
Yemen,Spain
Ireland,Spain
Nicaragua,Spain
Belgium,Spain
Czechia,Spain
Philippines,Spain
Tonga,Spain
Turkey,Spain
Iraq,Spain
Azerbaijan,Spain
High-middle SDI,Spain
Poland,Spain
Malaysia,Spain
South Sudan,Sri Lanka
Mali,Sri Lanka
Nigeria,Sri Lanka
Finland,Sri Lanka
Senegal,Sri Lanka
Gambia,Sri Lanka
Tajikistan,Sri Lanka
South Asia,Sri Lanka
Uganda,Sri Lanka
Guatemala,Sri Lanka
Zimbabwe,Sri Lanka
Niger,Sri Lanka
Eastern Sub-Saharan Africa,Sri Lanka
Kyrgyzstan,Sri Lanka
Chad,Sri Lanka
Southeast Asia East Asia and Oceania,Sri Lanka
Guam,Sri Lanka
Burkina Faso,Sri Lanka
Uzbekistan,Sri Lanka
Armenia,Sri Lanka
Guinea,Sri Lanka
Estonia,Sri Lanka
Lesotho,Sri Lanka
Low SDI,Sri Lanka
Eastern Europe,Sri Lanka
Ukraine,Sri Lanka
Low-middle SDI,Sri Lanka
Mauritius,Sri Lanka
Cote d'Ivoire,Sri Lanka
Central Asia,Sri Lanka
Sao Tome and Principe,Sri Lanka
China,Sri Lanka
Belarus,Sri Lanka
Gabon,Sri Lanka
Latvia,Sri Lanka
Sierra Leone,Sri Lanka
Central African Republic,Sri Lanka
Guinea-Bissau,Sri Lanka
Israel,Sri Lanka
Djibouti,Sri Lanka
Mozambique,Sri Lanka
Russia,Sri Lanka
Eswatini,Sri Lanka
Democratic Republic of Congo,Sri Lanka
Greenland,Sri Lanka
Liberia,Sri Lanka
Botswana,Sri Lanka
India,Sri Lanka
Singapore,Sri Lanka
Congo,Sri Lanka
Papua New Guinea,Sri Lanka
Turkmenistan,Sri Lanka
Central Sub-Saharan Africa,Sri Lanka
Maldives,Sri Lanka
El Salvador,Sri Lanka
Madagascar,Sri Lanka
Moldova,Sri Lanka
Burundi,Sri Lanka
East Asia,Sri Lanka
Somalia,Sri Lanka
Ghana,Sri Lanka
Vietnam,Sri Lanka
Ethiopia,Sri Lanka
Angola,Sri Lanka
Equatorial Guinea,Sri Lanka
Cape Verde,Sri Lanka
Togo,Sri Lanka
Western Sub-Saharan Africa,Sri Lanka
Morocco,Sri Lanka
Sub-Saharan Africa,Sri Lanka
Benin,Sri Lanka
Rwanda,Sri Lanka
Kazakhstan,Sri Lanka
Georgia,Sri Lanka
Mauritania,Sri Lanka
Mongolia,Sri Lanka
Tanzania,Sri Lanka
Timor,Sri Lanka
Eritrea,Sri Lanka
Kenya,Sri Lanka
Lithuania,Sri Lanka
Central Europe Eastern Europe and Central Asia,Sri Lanka
Cameroon,Sri Lanka
Greenland,Sub-Saharan Africa
East Asia,Sub-Saharan Africa
South Sudan,Sub-Saharan Africa
Djibouti,Sub-Saharan Africa
Central Europe Eastern Europe and Central Asia,Sub-Saharan Africa
Cote d'Ivoire,Sub-Saharan Africa
El Salvador,Sub-Saharan Africa
Eswatini,Sub-Saharan Africa
Congo,Sub-Saharan Africa
Somalia,Sub-Saharan Africa
Maldives,Sub-Saharan Africa
Zimbabwe,Sub-Saharan Africa
Rwanda,Sub-Saharan Africa
Sierra Leone,Sub-Saharan Africa
Central Sub-Saharan Africa,Sub-Saharan Africa
Guam,Sub-Saharan Africa
Western Sub-Saharan Africa,Sub-Saharan Africa
Cape Verde,Sub-Saharan Africa
Central Asia,Sub-Saharan Africa
Georgia,Sub-Saharan Africa
Liberia,Sub-Saharan Africa
India,Sub-Saharan Africa
Burkina Faso,Sub-Saharan Africa
Mauritania,Sub-Saharan Africa
South Asia,Sub-Saharan Africa
Central African Republic,Sub-Saharan Africa
Lesotho,Sub-Saharan Africa
Chad,Sub-Saharan Africa
Uganda,Sub-Saharan Africa
Ethiopia,Sub-Saharan Africa
Uzbekistan,Sub-Saharan Africa
Madagascar,Sub-Saharan Africa
Burundi,Sub-Saharan Africa
Gabon,Sub-Saharan Africa
Israel,Sub-Saharan Africa
Benin,Sub-Saharan Africa
Gambia,Sub-Saharan Africa
Sao Tome and Principe,Sub-Saharan Africa
Moldova,Sub-Saharan Africa
Russia,Sub-Saharan Africa
Mauritius,Sub-Saharan Africa
Timor,Sub-Saharan Africa
Eastern Europe,Sub-Saharan Africa
Ukraine,Sub-Saharan Africa
Turkmenistan,Sub-Saharan Africa
Estonia,Sub-Saharan Africa
Kyrgyzstan,Sub-Saharan Africa
Kazakhstan,Sub-Saharan Africa
Togo,Sub-Saharan Africa
China,Sub-Saharan Africa
Eritrea,Sub-Saharan Africa
Low SDI,Sub-Saharan Africa
Democratic Republic of Congo,Sub-Saharan Africa
Latvia,Sub-Saharan Africa
Niger,Sub-Saharan Africa
Belarus,Sub-Saharan Africa
Armenia,Sub-Saharan Africa
Equatorial Guinea,Sub-Saharan Africa
Low-middle SDI,Sub-Saharan Africa
Guatemala,Sub-Saharan Africa
Botswana,Sub-Saharan Africa
Ghana,Sub-Saharan Africa
Mali,Sub-Saharan Africa
Sri Lanka,Sub-Saharan Africa
Cameroon,Sub-Saharan Africa
Senegal,Sub-Saharan Africa
Angola,Sub-Saharan Africa
Guinea,Sub-Saharan Africa
Lithuania,Sub-Saharan Africa
Mozambique,Sub-Saharan Africa
Papua New Guinea,Sub-Saharan Africa
Mongolia,Sub-Saharan Africa
Tanzania,Sub-Saharan Africa
Eastern Sub-Saharan Africa,Sub-Saharan Africa
Vietnam,Sub-Saharan Africa
Guinea-Bissau,Sub-Saharan Africa
Singapore,Sub-Saharan Africa
Nigeria,Sub-Saharan Africa
Kenya,Sub-Saharan Africa
Southeast Asia East Asia and Oceania,Sub-Saharan Africa
Morocco,Sub-Saharan Africa
Tajikistan,Sub-Saharan Africa
Finland,Sub-Saharan Africa
Belgium,Sudan
Portugal,Sudan
High-income,Sudan
Serbia,Sudan
France,Sudan
Saudi Arabia,Sudan
High SDI,Sudan
Malta,Sudan
Tropical Latin America,Sudan
Southern Sub-Saharan Africa,Sudan
Luxembourg,Sudan
Tonga,Sudan
Vanuatu,Sudan
North Macedonia,Sudan
Germany,Sudan
Mexico,Sudan
United Kingdom,Sudan
Sweden,Sudan
Palestine,Sudan
Australia,Sudan
Colombia,Sudan
Brazil,Sudan
Micronesia (country),Sudan
Belize,Sudan
Oman,Sudan
Croatia,Sudan
Costa Rica,Sudan
Egypt,Sudan
Dominica,Sudan
Bahrain,Sudan
Guyana,Sudan
Philippines,Sudan
Southeast Asia,Sudan
Comoros,Sudan
Tunisia,Sudan
Montenegro,Sudan
Slovakia,Sudan
High-middle SDI,Sudan
Bolivia,Sudan
Hungary,Sudan
Iran,Sudan
Zambia,Sudan
Latin America and Caribbean,Sudan
Oceania,Sudan
South Africa,Sudan
Caribbean,Sudan
Grenada,Sudan
Bosnia and Herzegovina,Sudan
Marshall Islands,Sudan
Jamaica,Sudan
Ireland,Sudan
Wales,Sudan
Bermuda,Sudan
Canada,Sudan
Austria,Sudan
Chile,Sudan
Netherlands,Sudan
Spain,Sudan
Afghanistan,Sudan
Cambodia,Sudan
Bulgaria,Sudan
Qatar,Sudan
Barbados,Sudan
Panama,Sudan
North Korea,Sudan
Norway,Sudan
Trinidad and Tobago,Sudan
Samoa,Sudan
Paraguay,Sudan
Scotland,Sudan
North America,Sudan
South Korea,Sudan
Cyprus,Sudan
Laos,Sudan
Indonesia,Sudan
Andorra,Sudan
Czechia,Sudan
High-income Asia Pacific,Sudan
Pakistan,Sudan
Libya,Sudan
Nepal,Sudan
Central Latin America,Sudan
Venezuela,Sudan
United Arab Emirates,Sudan
Yemen,Sudan
Kuwait,Sudan
Uruguay,Sudan
Bangladesh,Sudan
American Samoa,Sudan
Northern Mariana Islands,Sudan
Bhutan,Sudan
Antigua and Barbuda,Sudan
Jordan,Sudan
Iraq,Sudan
Greece,Sudan
Switzerland,Sudan
Azerbaijan,Sudan
Malawi,Sudan
Albania,Sudan
Japan,Sudan
Taiwan,Sudan
Italy,Sudan
Kiribati,Sudan
Suriname,Sudan
Solomon Islands,Sudan
Honduras,Sudan
Haiti,Sudan
Argentina,Sudan
Cuba,Sudan
North Africa and Middle East,Sudan
United States,Sudan
Fiji,Sudan
Namibia,Sudan
Malaysia,Sudan
Middle SDI,Sudan
Iceland,Sudan
Ecuador,Sudan
Myanmar,Sudan
Australasia,Sudan
New Zealand,Sudan
Brunei,Sudan
Bahamas,Sudan
Peru,Sudan
Slovenia,Sudan
Puerto Rico,Sudan
Andean Latin America,Sudan
Romania,Sudan
Southern Latin America,Sudan
Algeria,Sudan
World,Sudan
Thailand,Sudan
Dominican Republic,Sudan
England,Sudan
Saint Lucia,Sudan
Central Europe,Sudan
Poland,Sudan
Denmark,Sudan
Lebanon,Sudan
Northern Ireland,Sudan
Nicaragua,Sudan
Western Europe,Sudan
Saint Vincent and the Grenadines,Sudan
Seychelles,Sudan
United States Virgin Islands,Sudan
Syria,Sudan
Turkey,Sudan
Norway,Suriname
Hungary,Suriname
Egypt,Suriname
Malta,Suriname
Montenegro,Suriname
Kiribati,Suriname
Grenada,Suriname
Iceland,Suriname
Haiti,Suriname
North America,Suriname
Afghanistan,Suriname
Indonesia,Suriname
Brazil,Suriname
Oman,Suriname
Bahrain,Suriname
Jamaica,Suriname
Bolivia,Suriname
Southern Sub-Saharan Africa,Suriname
North Africa and Middle East,Suriname
Taiwan,Suriname
Turkey,Suriname
Panama,Suriname
Libya,Suriname
Saudi Arabia,Suriname
Vanuatu,Suriname
Andean Latin America,Suriname
Serbia,Suriname
Luxembourg,Suriname
Samoa,Suriname
Denmark,Suriname
Latin America and Caribbean,Suriname
Chile,Suriname
American Samoa,Suriname
Ireland,Suriname
United Arab Emirates,Suriname
